venda_sk,order_id,order_item_id,cliente_sk,produto_sk,tempo_sk,valor_produto,valor_frete,valor_total
71454,a680b5aeb5904a094623ea785dd8de53,1,61673,32147,541,79.0,13.57,92.57
71455,a681c0def1c5f464196b9deaca8d28db,1,85398,6613,513,59.9,15.17,75.07
71456,a681c0def1c5f464196b9deaca8d28db,2,85398,6613,513,59.9,15.17,75.07
71457,a682884fc7e0c219845271d055f93a74,1,27187,28550,97,138.0,25.81,163.81
71458,a6832f84211588f24e426d167333044e,1,71717,28957,138,119.9,18.09,137.99
71459,a6840c3c8bb056af9cce2e2ea459769a,1,91957,29966,279,39.9,12.79,52.69
71460,a684a880595e155b09caa69ea219257f,1,7592,15460,430,49.8,18.23,68.03
71461,a684b7c0b69e4fed3d64ff08a6626ad9,1,79253,17761,188,139.0,19.21,158.21
71462,a684b7c0b69e4fed3d64ff08a6626ad9,2,79253,17761,188,139.0,19.21,158.21
71463,a6859146a0ab98919db0eb3f48940ab8,1,66540,16444,159,99.9,19.67,119.57
71464,a685d016c8a26f71a0bb67821070e398,1,83969,5759,52,84.9,14.36,99.26
71465,a686a1abab230b267d666e2b728f659c,1,28036,31366,31,114.9,23.6,138.5
71466,a686da5114d82b27240c406fcb88823a,1,51728,11390,557,299.9,28.18,328.08
71467,a6885484f375e5b08eef9d9cac53af34,1,31410,15059,31,37.9,9.4,47.3
71468,a688c7001406d268e4d8779ab25573a1,1,57745,15238,107,261.91,19.26,281.17
71469,a688c7001406d268e4d8779ab25573a1,2,57745,10897,107,221.91,19.26,241.17
71470,a688fe5c2beae8c79ad4514b1b02c8e7,1,62218,32134,340,79.9,22.27,102.17
71471,a6891e28ce17d3ec9391ae48c5a321d1,1,77738,20115,477,149.9,14.78,164.68
71472,a68a639ac918e408ed684ffd22872fa6,1,45617,5742,450,81.5,23.15,104.65
71473,a68acca6a9d961ca300028f7660afae0,1,7403,2941,140,159.0,18.02,177.02
71474,a68b3ae8450a14f9ba0cc1b53574af62,1,30789,19449,55,138.0,13.63,151.63
71475,a68bc190188549b7f338cbff5d091091,1,64079,13089,74,34.99,14.52,49.51
71476,a68c330c22c204ef5283a562bed75b97,1,36528,29354,23,276.89,19.19,296.08
71477,a68c415df0747ef11512919344831905,1,34772,12747,134,35.0,18.35,53.35
71478,a68d55e37069898482bef61866cac7f4,1,34607,24601,278,44.9,7.78,52.68
71479,a68dcfa331c5289cc9a15c24e3c1e476,1,87594,26045,251,149.9,23.92,173.82
71480,a68ddd6009f7c4914e2bc86567262d3b,1,98757,11043,504,146.99,20.52,167.51
71481,a68ec02f230006f4c1ed1fd0a64c23ca,1,27756,29465,318,152.0,13.26,165.26
71482,a68f4aa15871ac7fdaf524f48d7908dc,1,2978,7460,51,59.9,22.13,82.03
71483,a68f7b681559723c84a5a758d62be473,1,51824,8886,89,16.9,22.64,39.54
71484,a6917b5d71e0e9bc434e9228db8daeb2,1,55,7218,544,788.42,21.28,809.7
71485,a691df9591603131dd5fa585cd1d9406,1,19699,29349,177,108.0,17.33,125.33
71486,a692aceed36257892ac418b3d451b925,1,96071,17063,260,99.0,29.09,128.09
71487,a6943daaa93816310c2f34c75774e9e2,1,81140,3316,7,29.99,7.78,37.77
71488,a695521c4f87eeb369e371486b6f7f9e,1,65282,8214,142,149.9,14.17,164.07
71489,a695e8fc1b0a6e9c814da33ed8cd9703,1,12252,18578,500,150.0,17.32,167.32
71490,a695f02d76cd2c620a5221e0b21937ab,1,19175,28760,455,159.0,15.2,174.2
71491,a696ee0106068718ab158824cff6f287,1,56767,10582,104,59.9,15.17,75.07
71492,a69861ade02dc3d5fe3dfbd36763519c,1,88380,32099,80,53.9,13.09,66.99
71493,a698966a44dec5eb80ac9c132b5d2a53,1,7764,15769,12,79.9,18.66,98.56
71494,a698eb7ffd8072c3664a4950b259ff0b,1,24576,26865,168,49.0,8.11,57.11
71495,a69a00332a55da548ed98215f3f0a8a7,1,14845,26329,312,115.0,38.36,153.36
71496,a69a3c7d97e8ed05be9f7c750849c481,1,4371,16475,494,17.89,14.52,32.41
71497,a69a40da9add4ab2edf07d939ebfb7df,1,65443,18910,366,139.9,26.26,166.16
71498,a69a5c4111d73ce3dcdf4f24e97ef673,1,85785,11043,520,146.99,21.52,168.51
71499,a69aaa894f707814637e9794aa556f0f,1,41420,14063,368,144.8,34.55,179.35
71500,a69bb719ee2c8b4a25bf1a1a5f3ae686,1,45899,32323,62,99.9,9.45,109.35
71501,a69be533137eff298fcc82d52bb95a2c,1,90529,15372,112,55.0,14.14,69.14
71502,a69ca27e5ae20da24dd0b144a6bfe2e9,1,55298,6151,427,69.99,15.24,85.23
71503,a69cfdf2a1c59f8ff05718f69d021e81,1,66111,65,487,58.0,18.51,76.51
71504,a69dad4842fde907809ea35902495cc2,1,73215,11515,147,52.9,13.49,66.39
71505,a69ddc335f989aa05576bc19f8b9a549,1,29616,9795,151,179.99,82.08,262.07
71506,a69ec1a52a9dc2098fa6fbe6a47545a7,1,81551,239,182,32.9,14.76,47.66
71507,a69ec1a52a9dc2098fa6fbe6a47545a7,2,81551,30804,182,39.9,21.08,60.98
71508,a69fb30a9523caa379e6031fd0c3a4d2,1,90208,2772,108,97.9,11.31,109.21
71509,a6a07a5ae4af92b749d3265d6f459dd3,1,9347,3377,371,27.9,14.1,42.0
71510,a6a167269a035bae64d9f5a38172c5c7,1,18009,602,18,36.0,7.78,43.78
71511,a6a1840fec3ecb04c489ffa4b2354631,1,32573,22615,270,11.55,14.1,25.65
71512,a6a1b8d3aef88816d4db15d9edde7b5d,1,65575,9550,185,79.95,35.49,115.44
71513,a6a1b8d3aef88816d4db15d9edde7b5d,2,65575,15020,185,199.9,11.83,211.73
71514,a6a24e05e7dd40e823bfdea3c2eefd3f,1,54521,22596,326,179.99,14.62,194.61
71515,a6a3f8407b163d20163f6ea1e0a6d9f4,1,24286,14193,158,447.0,32.17,479.17
71516,a6a55e24963a7ded7aa4b38b8c199565,1,30426,2248,247,59.9,9.17,69.07
71517,a6a5d5673d42186a8b8b94ad29b59897,1,39052,10249,132,449.9,173.78,623.68
71518,a6a5d5673d42186a8b8b94ad29b59897,2,39052,10249,132,449.9,173.78,623.68
71519,a6a646a5b9697b6efb2817faf8e21426,1,74706,23044,185,102.9,9.64,112.54
71520,a6a646a5b9697b6efb2817faf8e21426,2,74706,23044,185,102.9,9.64,112.54
71521,a6a6c002fd9f0e9eb0c0148448cf8863,1,90841,22583,20,659.99,18.37,678.36
71522,a6a6e64c59007f13ea3aa60bdae83200,1,96400,8143,130,94.9,17.91,112.81
71523,a6a7393d9243496c42984148541c0bc0,1,13150,4196,180,19.9,16.79,36.69
71524,a6a79f22b18545c911da156420ae1e67,1,21789,22411,375,110.0,17.21,127.21
71525,a6a81ef0cba0e11e230b4d19a6e8c559,1,42052,32897,203,99.0,18.27,117.27
71526,a6a86704788e36ef1729c8c2b45453da,1,82300,20149,212,55.9,21.19,77.09
71527,a6aa2d9d0561ad1c39f33d69e3f1277e,1,82134,31569,165,999.0,14.25,1013.25
71528,a6aac0b036a3464aaa1abc83cbc97604,1,26389,3545,230,102.11,19.95,122.06
71529,a6ab143f24e590dc7c72a62bc4eab3af,1,65957,20564,155,119.99,30.68,150.67
71530,a6ac4552716d0eff2649af4aa090619c,1,91328,26128,336,22.7,13.74,36.44
71531,a6ac9b2c62d9ecdcff51ae90bf85d448,1,93490,10055,115,38.25,17.92,56.17
71532,a6aca33fc83c5123ddd8a3e92d825d48,1,24468,3048,148,58.99,11.73,70.72
71533,a6acb34f913bfaf8367a31f75d53829f,1,62393,3718,113,89.0,29.41,118.41
71534,a6ace570cadcb893e8c89cbc24c3f567,1,32140,19814,319,24.5,11.85,36.35
71535,a6ae47718cbf5663cae29d4ed03ba272,1,95221,6216,55,78.9,9.3,88.2
71536,a6ae83eedb05638e88dace7706d71c26,1,14772,1763,585,99.9,16.46,116.36
71537,a6aeb116d2cb5013eb8a94585b71ffef,1,77676,18344,64,50.0,9.34,59.34
71538,a6aef11a3026e113df62739da7de964e,1,95280,10580,418,18.9,11.85,30.75
71539,a6afa7362f8ec053b0b61cdc8f1c8b25,1,75625,17944,418,34.0,14.1,48.1
71540,a6b00255fe9735f580be26621936de80,1,94284,5483,164,299.9,16.0,315.9
71541,a6b0569fe3c4f86e7604914120e06df1,1,9123,17691,459,179.9,16.01,195.91
71542,a6b1a6e587eb5464b30a528f8631515f,1,63081,6728,336,170.3,23.12,193.42
71543,a6b1ef6078eba08fce9fdc3263d690c1,1,94437,15114,548,38.4,16.11,54.51
71544,a6b4a07846eeb32164672a9299ab8aa3,1,2105,28895,394,35.9,12.79,48.69
71545,a6b4e78fd33ff998a908e7251bb769d1,1,77181,29234,419,205.0,18.14,223.14
71546,a6b52290e2cab59e8e7c8382eef9e523,1,84309,11401,58,189.9,24.26,214.16
71547,a6b58794fd2ba533359a76c08df576e3,1,14635,21041,87,69.0,18.36,87.36
71548,a6b58794fd2ba533359a76c08df576e3,2,14635,23398,87,69.0,18.36,87.36
71549,a6b63ae7118854d49f47a7445041e200,1,7985,9567,121,108.6,39.05,147.65
71550,a6b6b5372d64f5e0b7b724335f7e20c2,1,71803,10464,337,399.9,86.66,486.56
71551,a6b72c99c6aec179323591f4dc353bb9,1,17620,19838,328,55.0,8.29,63.29
71552,a6b7a54fd0db4d3a5d6c9d6af0aae6d1,1,97310,9662,520,89.9,21.12,111.02
71553,a6b7a54fd0db4d3a5d6c9d6af0aae6d1,2,97310,9662,520,89.9,21.12,111.02
71554,a6b961bbc6456602f652d926ee9ccd0a,1,73288,13707,397,79.9,14.29,94.19
71555,a6b9f6bcd95a0ddbaa7194536b3cd00e,1,72580,28196,266,218.0,13.87,231.87
71556,a6ba138c34e43a8e0613646f065fcf57,1,60984,18118,300,62.78,7.78,70.56
71557,a6ba5666a43bd5cdaf4a6b0ea268ecf4,1,65818,29282,311,599.9,21.45,621.35
71558,a6ba686abe92f4b2c2cffcd962db019c,1,47085,7281,92,105.0,18.54,123.54
71559,a6ba8648e5a290ca5c5d01adb610e447,1,62306,22089,156,55.8,22.21,78.01
71560,a6bb9d1aab3f3b84ce39c8164836fc87,1,33334,6491,122,79.99,9.31,89.3
71561,a6bd0e06851775efded00d296685e0e7,1,71462,31468,56,89.99,22.77,112.76
71562,a6bd1f93b7ff72cc348ca07f38ec4bee,1,65909,16041,437,59.9,17.33,77.23
71563,a6bd51bccacef7aef150dd6a39f26e42,1,19988,15174,219,60.9,23.23,84.13
71564,a6bf292dae65f520a1f47f4df440654a,1,10093,3810,200,34.99,17.6,52.59
71565,a6bf5dacdd39006545530c216e48cd9d,1,98122,10894,571,345.99,31.46,377.45
71566,a6c054ff2945730a435c2c95531f17db,1,3598,13876,248,166.99,15.92,182.91
71567,a6c173f716aac4c915299b74fb4e0b10,1,3415,9641,441,64.9,16.85,81.75
71568,a6c173f716aac4c915299b74fb4e0b10,2,3415,22330,441,54.9,16.86,71.76
71569,a6c198c8e63125ae81a291223605c872,1,59593,21396,261,78.9,13.89,92.79
71570,a6c1ae4d48280b5b3c43231ac6afd701,1,85840,27721,189,199.0,19.27,218.27
71571,a6c258c89be1621b6e7c2bd85b4c866d,1,81111,3486,140,129.9,13.35,143.25
71572,a6c422d2b642708cb8aabe049013a49e,1,49461,13985,160,66.99,19.38,86.37
71573,a6c4a396b90e2d6bbb30aec21e1c20f8,1,51479,28943,448,120.0,23.42,143.42
71574,a6c5cbc5cadf62d9f007941e1da19433,1,43560,5987,557,299.0,19.92,318.92
71575,a6c5f5ee344a95643f3dae437286ed87,1,80135,32327,123,64.99,15.2,80.19
71576,a6c6868f13ca88d37426218824397a4d,1,76760,4286,306,102.0,22.42,124.42
71577,a6c872862f17570fa0c8d8d39bdd2473,1,23190,9194,467,286.4,58.67,345.07
71578,a6cb10ee1e2b8d61f857c29323efa291,1,63788,12741,90,120.0,34.38,154.38
71579,a6cb31bb597a9d756e3ee474b89ae272,1,80927,7101,399,35.99,18.94,54.93
71580,a6cbdf5ace75b2a9e73a68a9a478060e,1,34110,24751,400,56.99,13.98,70.97
71581,a6cc4d40b53f7e99ea8ba03cd33ae60b,1,11413,29130,111,149.9,25.18,175.08
71582,a6cc5e6ba2fb1b3d7fd4e73f7784f337,1,70655,24861,317,345.0,20.29,365.29
71583,a6cd683d4bd3b9b1f0aa37b27f8116d3,1,27648,22483,94,589.9,20.0,609.9
71584,a6cd7cac7ee11538a78649066487e0ca,1,50842,20614,239,249.9,65.12,315.02
71585,a6cf11644446a2f66b35c06a3b61917a,1,78932,20861,373,70.0,15.37,85.37
71586,a6cf71d9fd08019c865e09285ef911b8,1,6816,11816,459,210.0,18.72,228.72
71587,a6d06e627f72acfc190254c5b4757637,1,55776,8235,329,889.9,23.8,913.7
71588,a6d0edc01300d51955bc9c2f0c8fe71c,1,50781,29768,194,85.0,15.34,100.34
71589,a6d0edc01300d51955bc9c2f0c8fe71c,2,50781,29768,194,85.0,15.34,100.34
71590,a6d1a3603743294fba96635ebe821f46,1,79382,475,552,269.99,22.54,292.53
71591,a6d23aa5f1190c09129345b363de8e37,1,73077,5708,201,36.5,17.93,54.43
71592,a6d26cc151cf55506e5fa88970b09edf,1,67784,9854,116,150.0,9.86,159.86
71593,a6d306fdfa4582a936be85949cf98a50,1,21873,12271,446,99.99,23.5,123.49
71594,a6d412851f5ec3967d9664d3654be93f,1,56898,15194,473,149.0,27.99,176.99
71595,a6d454a822e1617a913f0f3d0f20f601,1,10448,6484,125,26.0,10.96,36.96
71596,a6d4b394346af973163c403b372e56c2,1,50676,20776,207,13.9,15.1,29.0
71597,a6d6282641341836469627a964ade597,1,22217,18180,222,67.0,20.87,87.87
71598,a6d7b2808b32dae3b384222edb93efd0,1,6689,11771,328,17.9,8.88,26.78
71599,a6d7ec86cdee674d7af1adaf72f05cb3,1,57725,19814,64,19.9,11.85,31.75
71600,a6d934d331efb68761bccb25bc87d170,1,5903,1130,169,149.0,16.67,165.67
71601,a6d9999c33b017f6d907c296e13db22c,1,39201,17697,92,80.0,15.66,95.66
71602,a6d9d0948d753769812866b1404903ee,1,86338,12927,190,30.9,9.74,40.64
71603,a6da096d974acc000962856d7386448a,1,4697,4316,300,19.9,15.1,35.0
71604,a6da74b3d9ae7e102985630416034486,1,22121,25455,196,459.9,18.43,478.33
71605,a6dd782e2849f77fd6bbd0af0f3ebc46,1,68893,9662,214,89.9,15.38,105.28
71606,a6dfab363a9e239287c4b1e3c275fb93,1,5000,15420,447,309.9,26.66,336.56
71607,a6e12986cb485690d7bd8c97809e76f9,1,87725,5823,248,89.99,9.44,99.43
71608,a6e164bcfe0ced3f1ce18e4c42202820,1,86513,1463,520,72.9,16.27,89.17
71609,a6e307f50d1a494a1ad373af7a748e1d,1,39749,10475,294,99.99,19.4,119.39
71610,a6e3294e40c7d6573efdb79f99d46351,1,29519,19949,422,342.0,40.42,382.42
71611,a6e620028382225481aa2f6ba5158dc2,1,54613,32739,283,39.99,13.37,53.36
71612,a6e6bba879d27420514b5a4d94627077,1,6222,26109,332,79.9,8.32,88.22
71613,a6e72869e355a73024a941ae6ec91919,1,56026,16790,553,265.99,9.12,275.11
71614,a6e75a284bbd3aa94f0e329d2522f996,1,60694,21061,341,111.9,12.12,124.02
71615,a6e7a9c6f4effc360a418d5bba41ba03,1,21766,29190,554,99.4,11.72,111.12
71616,a6e7e7222c014201fbfcdfb8c4593ce7,1,48259,23766,218,85.0,14.2,99.2
71617,a6e88e8981bb9dbb574107cfd606e4ba,1,64053,32099,552,59.0,17.66,76.66
71618,a6e8ad5db31e71f5f12671af561acb4a,1,89745,8389,3,17.0,12.43,29.43
71619,a6e963c11e80432334e984ead4797a8b,1,87231,7018,347,49.0,14.1,63.1
71620,a6e9b80a7636eb8dd592dbb3e20d0a91,1,68434,26470,141,465.0,25.79,490.79
71621,a6e9d106235bcf1dda54253686d89e99,1,88448,10202,352,89.0,16.38,105.38
71622,a6ea59851ffee8cb73761179fc7bcb6c,1,82503,11712,98,79.99,22.88,102.87
71623,a6eace8d7affa686ec69d39f9c4c348a,1,36050,23272,262,146.99,21.3,168.29
71624,a6ec65788794fad0fbd2e2839c73fff3,1,98019,8969,551,79.0,26.85,105.85
71625,a6ecc069c60805396f6a256b7b8e0883,1,37639,27577,490,120.9,51.24,172.14
71626,a6ecc5068e6e585b2dca3e496ba4b277,1,35674,22721,160,132.2,19.03,151.23
71627,a6ecdcdd328d131fadda339f95ca1705,1,75217,28637,378,109.9,15.52,125.42
71628,a6ee9db107e8fd0fc14d99be85503396,1,13333,11493,326,124.9,7.74,132.64
71629,a6ef08d145dd686f85530958e1100ea1,1,31201,8831,421,13.98,11.85,25.83
71630,a6ef39ae149a4aa36b96c2d5246b9dbd,1,87311,14394,88,29.8,14.1,43.9
71631,a6f118bcb8721211afbb36e4a1e63610,1,61215,32903,238,199.9,12.42,212.32
71632,a6f1dca3527b8ae1a077c9c9375d9f06,1,17305,15896,520,79.95,15.31,95.26
71633,a6f204a476de5e606ae0188921142f7a,1,75365,27594,378,74.9,38.07,112.97
71634,a6f21373862ef61c2aba41794c9caf3b,1,14274,27254,369,59.99,8.4,68.39
71635,a6f2940cae871bfd63ea94dd5c476a62,1,28227,31093,358,45.0,13.9,58.9
71636,a6f396e6584d25c2b097d0dcd625f10f,1,25288,8291,141,119.0,57.09,176.09
71637,a6f521d5e68e95961ac13d448a960fd7,1,44849,10366,125,56.99,14.57,71.56
71638,a6f6b75dad02327bd16a4d391963c579,1,19631,1750,70,23.99,18.27,42.26
71639,a6f6c02b8388fc133223c9d12095c3c3,1,34630,1556,483,129.99,17.16,147.15
71640,a6f6c66669d5b0b2c33c66780c0ef4ce,1,38061,30968,76,299.9,20.46,320.36
71641,a6f6c66669d5b0b2c33c66780c0ef4ce,2,38061,24416,76,239.9,15.65,255.55
71642,a6f6ef4007557b03f6b82beebc22150f,1,8140,1750,478,23.99,34.15,58.14
71643,a6f7597815271fe59f9c00b31e6d322a,1,76701,11242,400,99.99,23.5,123.49
71644,a6f96f5f41817cbffc01b1c756b58b8c,1,11071,27946,461,29.9,18.89,48.79
71645,a6f96f5f41817cbffc01b1c756b58b8c,2,11071,27946,461,29.9,18.89,48.79
71646,a6f9a160004ed7b4b20bb24c1eeb5871,1,61498,32046,284,99.9,12.19,112.09
71647,a6fa6ddceedb5ea6477c3660ccc379d8,1,18685,13449,38,118.91,15.58,134.49
71648,a6fae08670367e0f76ce493d39681ecb,1,38020,29159,525,129.9,13.93,143.83
71649,a6fe431baa19e8ce94388a492ac80d35,1,71536,9255,16,174.99,10.04,185.03
71650,a6ff9f38d02f65f7ad74bfc2dd1813cf,1,55411,13573,405,69.9,13.85,83.75
71651,a700a71ce6a78eecc8bd76f967f63f2c,1,90710,23417,310,99.9,13.72,113.62
71652,a700a71ce6a78eecc8bd76f967f63f2c,2,90710,23417,310,99.9,13.72,113.62
71653,a700f0d56b491f7526847957172ca70a,1,33789,31468,218,89.99,26.25,116.24
71654,a7013426d43f0cb36c5dbe09b84c9f96,1,90624,12505,52,139.96,20.28,160.24
71655,a7014e8529a3c8fb841862e33476d9fe,1,36919,16387,454,109.99,17.51,127.5
71656,a701b3fe16d0e0734d666d1872df2ca4,1,3159,19449,508,159.9,15.87,175.77
71657,a7025cf41965c2bcfe02c4564ab9c952,1,6174,21497,230,47.49,16.11,63.6
71658,a702e68bc7f4b63f299ffe8105a5ac20,1,32273,20764,104,319.0,83.32,402.32
71659,a7033e4a96abe52d0f74e9bd404a996d,1,9528,16464,503,399.0,10.54,409.54
71660,a7052564d616399c2a94709a153c688b,1,4165,21497,481,43.0,7.87,50.87
71661,a7052564d616399c2a94709a153c688b,2,4165,21497,481,43.0,7.87,50.87
71662,a7052bcfd0db0734e92716ce1a188143,1,41961,8379,266,36.0,25.63,61.63
71663,a7068cfd6d38617e2a752a01e40230f5,1,41946,24430,170,29.9,16.11,46.01
71664,a7068cfd6d38617e2a752a01e40230f5,2,41946,24430,170,29.9,16.11,46.01
71665,a7070a3e260832c27a6f36ce22d61151,1,33142,13580,442,500.0,20.75,520.75
71666,a7076e7aba13de8b66d95a55811290ed,1,24063,2936,87,39.0,12.79,51.79
71667,a707874e5cdbc85cc3c63f60f28a413a,1,82308,21072,303,499.99,15.94,515.93
71668,a7080883a07c0f23d07ccb99214a53e8,1,24429,22715,356,95.0,7.53,102.53
71669,a7085f9fc8c35a99cbd99a1becc1f7be,1,66236,8150,514,279.99,33.4,313.39
71670,a7087dc75317cad3db08ed7830b09723,1,43827,25447,273,149.9,18.3,168.2
71671,a708e05eb2ffa51665826471263f190e,1,88011,27887,303,11.99,7.55,19.54
71672,a709ecb248c71e8b541f253c40ee8be3,1,9003,26787,529,26.99,14.52,41.51
71673,a70a3d5d9d82bb809324d3bb6df076b2,1,52230,5322,446,39.9,22.21,62.11
71674,a70b9fc38f6fd0bde4a3f02b19643ec0,1,35139,16649,302,145.49,29.42,174.91
71675,a70b9ff516da648dcee359a50611fe6d,1,84951,10829,109,61.5,18.31,79.81
71676,a70c2731036432f7c710356af12518ee,1,769,8920,229,51.98,15.11,67.09
71677,a70c2731036432f7c710356af12518ee,2,769,8920,229,51.98,15.11,67.09
71678,a70cbddbc05271b2103fdd63f37034a0,1,49390,29777,286,55.0,14.14,69.14
71679,a70e2a7c5779986b66893322855c4932,1,153,1594,231,53.99,7.64,61.63
71680,a70e2a7c5779986b66893322855c4932,2,153,1594,231,53.99,7.64,61.63
71681,a70ff61f0d853a260f33d7a6cda42e8e,1,11152,10123,520,179.9,99.34,279.24
71682,a710aa239bfbb253f2ecd578893a07bc,1,15911,10641,90,50.9,27.09,77.99
71683,a711032f5b2df3b039238b1a273076b8,1,78548,27962,147,149.0,22.75,171.75
71684,a7126b0cb60c6a688dfdac0b29f66f4c,1,21614,13573,112,77.8,38.09,115.89
71685,a713bcbeca6421f5c01ea32964ac2b94,1,55545,25221,538,53.99,15.13,69.12
71686,a7144d3b7979d21c288cab0a459f7bf0,1,2617,20005,521,399.9,17.91,417.81
71687,a71697ed5952ec8c72a86901131efc9b,1,46705,15669,236,69.9,15.04,84.94
71688,a71697ed5952ec8c72a86901131efc9b,2,46705,20663,236,119.99,16.71,136.7
71689,a716cb9d34cccf1db631fdbdf2f398de,1,23902,9368,575,59.9,15.18,75.08
71690,a7172161f4280142285eebbe70b8c8fa,1,11314,21209,338,49.9,16.05,65.95
71691,a71763b37d5723556f170c6b45f540ed,1,3586,1547,176,23.89,9.34,33.23
71692,a7196aa0b21ab34d46c246d361d6d4e7,1,41852,12898,177,56.99,12.74,69.73
71693,a719d9c7b821a18da2ea4ddba7f3400d,1,5611,13020,64,199.0,17.83,216.83
71694,a71b12ee1bc3ee0058ae29618baacf02,1,94322,19543,5,99.9,17.18,117.08
71695,a71b5dae60672865090c8de14181bb77,1,20359,2379,586,59.9,16.9,76.8
71696,a71b8771c97d895f5a8240e4a24597dc,1,94099,24504,22,38.4,12.11,50.51
71697,a71b8771c97d895f5a8240e4a24597dc,2,94099,16184,22,145.0,4.04,149.04
71698,a71b8771c97d895f5a8240e4a24597dc,3,94099,24504,22,38.4,12.11,50.51
71699,a71b8771c97d895f5a8240e4a24597dc,4,94099,24504,22,38.4,12.11,50.51
71700,a71be8f3b8729c021b536bb8e7471000,1,12078,8410,238,76.45,13.2,89.65
71701,a71c265fe6df02962e2af3df997db3f7,1,78820,13933,601,11.99,15.1,27.09
71702,a71cbf13e7dfa5a074740c8a1efc5a9a,1,56407,27088,590,29.0,8.72,37.72
71703,a71cd8199ebd55c8d00ba5bbc3b8eb4c,1,44044,28959,337,109.9,18.34,128.24
71704,a71e035af8a7f877b332469b55442115,1,5134,29154,372,20.0,19.04,39.04
71705,a71e537206ccf830e74464cac298bf9e,1,30247,25984,158,124.9,25.71,150.61
71706,a71ebda57a67e6349ab52539913f78d8,1,22955,31968,47,94.9,15.76,110.66
71707,a7201130e7b241aaacadabec4aa27640,1,2933,10326,530,28.0,15.1,43.1
71708,a72128c306bd3fde78eb4f32b6360d86,1,95715,5818,136,89.0,8.99,97.99
71709,a721e26ff7bd0e11f75933623f5eb2d5,1,4133,18939,147,34.72,15.23,49.95
71710,a722399a4edf2b67d2d662c619d1f0eb,1,11633,13177,34,19.9,11.85,31.75
71711,a7224f3edaeba1830d4f98b1df4bbbf7,1,67313,32906,554,18.95,13.47,32.42
71712,a72251c0fe5a71feaa94ae55c2257e0d,1,69506,16965,348,89.0,68.55,157.55
71713,a722dd5ab3a3cf4065a47d75a502fdab,1,15371,21396,303,94.0,24.65,118.65
71714,a722dd5ab3a3cf4065a47d75a502fdab,2,15371,6870,303,88.0,20.05,108.05
71715,a7235101fb090a610fcbf53095fc12f7,1,22049,2879,244,179.9,102.7,282.6
71716,a7236413cd736310eb6cba19e4f4c3d8,1,96794,78,254,339.0,17.12,356.12
71717,a7241713cfa855604d2db6659e74ecc6,1,47741,2545,43,19.99,7.39,27.38
71718,a7244b32a501eb75e809aea0f44556fa,1,55418,14962,332,439.65,20.96,460.61
71719,a7255b91d9eb85148e57c8238cc67214,1,24956,15894,48,49.9,15.1,65.0
71720,a725f913c3df1559afef9ba684eed503,1,76265,20437,125,18.99,16.05,35.04
71721,a72668e055fb6a15dc7c8d6e0b8daca8,1,22807,4732,333,129.99,51.41,181.4
71722,a72698cb5818851e1f19815692cf256b,1,91728,9662,268,89.9,12.13,102.03
71723,a727355acb88d9b3e6e41fb2e3888a0e,1,51234,5370,129,19.9,7.4,27.3
71724,a728a784b0cb1c9e387f984db61c0810,1,42879,20977,182,99.9,15.45,115.35
71725,a728af054b243b3b11132b6e57284ff0,1,81731,5560,205,129.95,23.49,153.44
71726,a729a5577a90047af954bb2210ebca66,1,81896,30305,129,14.49,7.87,22.36
71727,a72a09d3c6862bd7535300edd0e6a932,1,53677,29996,568,20.9,24.35,45.25
71728,a72a85d8ae2274e218fcea46f815cfa7,1,79898,4396,122,37.9,9.58,47.48
71729,a72b3f5d99f2dc2642d7f7ff5691a2b5,1,18714,14074,326,47.9,13.71,61.61
71730,a72c3152ab2259acdae64303a9a12efc,1,1548,27977,266,58.9,34.21,93.11
71731,a72c7ab8344502cd9a7614aa0af4ab68,1,58901,6529,84,59.9,14.51,74.41
71732,a72c97c2e824d70b13a34ed812529337,1,40489,20450,164,21.99,14.1,36.09
71733,a72cf1dee03a23942590dff282e7182f,1,22550,15840,288,259.0,11.03,270.03
71734,a72d0db4daa2d7a8a1a4a8e499cc2ae5,1,91670,9662,519,89.9,15.38,105.28
71735,a72d1276fd9d74c154120c3a11eba771,1,5764,5008,459,50.5,25.19,75.69
71736,a72d5b964207fa70e4ac5ce9efd33c96,1,59824,1361,531,59.9,16.18,76.08
71737,a72dab58dbb03b5509db9d29c658dc0d,1,20109,21959,187,13.99,15.1,29.09
71738,a72dab58dbb03b5509db9d29c658dc0d,2,20109,24562,187,13.99,15.1,29.09
71739,a72ddc1e569249752806276ac7ad97b8,1,50869,1063,60,74.9,18.09,92.99
71740,a72e4250533d5e3f689f91d403ae3d1f,1,72598,3642,311,29.0,15.1,44.1
71741,a72f2738ee0c50d7e89e75917198da45,1,27887,20610,299,89.9,23.21,113.11
71742,a72fc5669df669ab2c501cd323698fac,1,81229,13321,79,69.9,47.02,116.92
71743,a730530dd5bf5940d9b50ffac9d297dd,1,95046,8291,174,119.0,25.31,144.31
71744,a731b7db34fa6e6897216789ec1543bd,1,90132,22385,60,189.0,15.07,204.07
71745,a731c3a7a6915d1e0a711b745f73bc49,1,84752,3084,388,1129.0,22.02,1151.02
71746,a731c3a7a6915d1e0a711b745f73bc49,2,84752,10638,388,54.99,22.02,77.01
71747,a732abf936fdc135108293662d03b027,1,61366,838,64,47.49,14.1,61.59
